1,"Landslides, Flooding Plague South Asia (AP)","AP - Unseasonably heavy downpours have triggered landslides and submerged large areas in northeastern India, Bangladesh and Nepal the past three days, leaving at least 144 people dead, officials said Saturday."
1,Dozens Detained in Egypt Bombing Probe,"TABA, Egypt - Investigators lifted fingerprints, swabbed dust and collected tissue from the wreckage of three car bombings Saturday and detained dozens of Bedouin tribesmen, including quarry workers who could have provided the explosives that killed at least 34 people.    Israel blamed al-Qaida for the Thursday night attacks in two Sinai resorts, and Egyptian investigators were leaning toward an al-Qaida connection as well..."
1,"Was Bush Wired? Ridiculous, Campaign Says","CHANHASSEN, Minn. - Campaign aides to President Bush on Saturday laughed off rampant Internet speculation about whether the president was wired to get help from advisers during his first debate with Sen..."
1,Al-Sadr Loyalists Agree to Hand Over Arms,"BAGHDAD, Iraq - Shiite militiamen loyal to radical cleric Muqtada al-Sadr agreed Saturday to begin handing in weapons, a significant step toward restoring order in Baghdad's sprawling Sadr City slum as the interim government struggles to curb Iraq's more widespread Sunni insurgency.    In a sign of persistent Sunni unrest, clashes flared in several cities as the search continued for the body of British hostage Kenneth Bigley, who was decapitated by his abductors - reportedly after a failed escape attempt..."
1,Classmates Sue Over 'Dazed and Confused',"SANTA FE, N.M. - Three former high school classmates of ""Dazed and Confused"" director Richard Linklater have filed a lawsuit claiming they have suffered embarrassment and ridicule because of characters based on them in the movie..."
1,Candidates Spar After Contentious Debate,"ELYRIA, Ohio - President Bush and Sen. John Kerry, their animosity stirred by a contentious second debate, lit into each other over Iraq, jobs and debate performance on Saturday in critical battleground states..."
3,Tanker deal nears OK,"WASHINGTON - Legislation that would allow the Air Force to buy outright 100 new aerial refueling tankers was expected to be approved by the House on Friday, and a Washington state congressman said language in the bill would ensure the deal would involve "
3,Town welcomes curbs on refinery,Just about anyone who has lived awhile in this small town nestled between a fuel refinery and an asphalt refinery has grown accustomed to the rank smell.
4,File swappers face new antipiracy push,A new round of lawsuits aimed at prolific Internet song-swappers could be announced as early as Thursday as music executives meet in London to discuss the next step in their global war on Internet piracy.
4,Suborbital legislation suddenly sinks,"Just days after SpaceShipOne #39;s prize-winning flight opened the world #39;s eyes to the prospect for private spaceflight, legislation that might have opened the way for paying passengers to get on "
2,World #39;s top swimmers tackle Olympic distances in shorter pools,"The temporary pool set up for the World Short Course Championships is, well, short. Swimmers dive in and a few breaths later, they reach the wall at the other end."
2,drivers #39; role in the big picture,"If things worked like the most cynical believe they do, Tony Stewart would get six speeding penalties in Sunday #39;s Banquet 400 at Kansas Speedway."
2,South Carolina Gamecocks,"COLUMBIA, South Carolina (Ticker) -- South Carolina blew another home lead and lost another Southeastern Conference home game. Bill Flowers reeled in a 29-yard touchdown pass from Ethan Flatt with 1:05 to "
1,"Jacques Derrida, founder of deconstructionist philosophy, dead at &lt;b&gt;...&lt;/b&gt;","Jacques Derrida, a philosopher who founded the school known as deconstructionism, has died, the French president #39;s office said Saturday."
1,"4 killed, 22 injured in Kashmir attack","A suicide car bomber rammed into an army convoy in Indian-controlled Kashmir on Saturday, triggering an explosion that left four people dead and 22 wounded, the army said."
3,EPA Cuts Pollution Levels With Refinery Settlements,"Despite its continuing difficulties forcing power plants to reduce their toxic emissions, the Environmental Protection Agency has enjoyed unusual success in bringing "
4,"Saved, and Enslaved, by the Cell",A growing number of experts say cellphone use may be making us less autonomous and less capable of solving problems on our own.
4,A Home Theater That Rattles the Windows Without Breaking the Bank,"Thanks primarily to the DVD, home theaters have come within reach of many shoppers in the last few years. But why choose one over another?"
1,Pentagon meddling crippled post-war humanitarian aid for Iraq: US experts (AFP),"AFP - Interference by the Pentagon delivered a massive blow to efforts to provide humanitarian relief for Iraq after last year's war, according to two US aid experts who struggled with the conflict's chaotic aftermath."
2,Gallachers 66 is Old gold,"Being Scottish doesnt mean you have to like the Old Course at St Andrews, though Stephen Gallacher has found a new fondness for the Home of Golf after carding a 66 on the third day of the Dunhill Links Championship."
2,Slovenia stun Italy as Cesar cuts down Lippi,"Slovenia pulled off a famous result yesterday, defeating Italy to go top of Group Five. A solitary goal by Bostjan Cesar after 82 minutes gave the hosts victory in Celje to inflict a first World Cup qualifying group defeat on Marcello Lippi #39;s side."
1,Howard wins historic fourth term,Prime Minister John Howard is set to become the second longest serving Prime Minister after the Coalition #39;s convincing win in yesterday #39;s federal election.
1,The family that fought to the end for their man,The tragedy of Ken Bigley #39;s kidnap and eventual murder was matched only by the courage of a family who refused to give up. This is the inside story of the desperate attempts to free him.
1,Chinese engineers kidnapped in Wana,PESHAWAR: Two Chinese engineers working at the Gomal Zam Dam project in South Waziristan Agency were kidnapped along with a security guard and a co-worker on Saturday morning.
1,"Landslides, Flooding Plague South Asia","A rickshaw puller transports passengers as others wade through knee-deep floodwater in Tarun Nagar area of Gauhati, in the northeastern Indian state of Assam, Saturday, Oct. 9, 2004."
2,Swiss Club Signs Halpern,"Twenty-four days into the NHL lockout, Capitals center Jeff Halern signs with a Swiss League team."
3,Finance: Losing the Right to Sue (Reuters),"Reuters - More and more businesses are\sticking mandatory arbitration clauses into their contracts,\forcing consumers to give up their right to sue if they want to\conduct business, and consumer groups have made the elimination\of these clauses a top priority."
1,Naga leaders in Delhi for talks,Separatist leaders from the north-east Indian state of Nagaland arrive in Delhi for peace talks.
2,Baseball-Backe Pitches Astros to 2-1 Series Lead," HOUSTON (Reuters) - Brandon Backe, a little-known local,  who arrived in the shadow of famous hometown heroes Roger  Clemens and Andy Pettitte last winter, brought the Houston  Astros to within a game of the franchise's first postseason  series victory in an 8-5 win over the Atlanta Braves Saturday."
2,Peterson Powers Oklahoma Over Texas," DALLAS (Sports Network) - Freshman Adrian Peterson rushed  for a season-high 225 yards and Kejuan Jones scored the game's  only touchdown, as second-ranked Oklahoma blanked No. 5 Texas,  12-0, in the Red River Shootout at the Cotton Bowl."
2,Clemens Ready to Make History for Astros, HOUSTON (Reuters) - Roger Clemens came out of brief  retirement earlier this year with one goal in mind...to lead  his hometown Houston Astros to post-season glory for the first  time.
4,Google Searches Go Mobile,Google #39;s short message service (SMS) is accessible immediately to beta testers. The service will enable users of mobile phones and other handheld devices to send text message queries and receive 
2,Cardinals keep on cruising despite average starting pitching,"ST. LOUIS -- Good starting pitching, to the marauding Cardinals of St. Louis, is not much more than an afterthought these days. It #39;s nice to have."
1,Bosnian Serb war-crimes suspect surrenders,"A Bosnian Serb war-crimes suspect accused of genocide in the 1995 massacre of up to 8,000 Muslim men and boys surrendered Saturday, the government said."
1,Powerful Typhoon Hits Japanese Coast (AP),"AP - A powerful typhoon raked Japan's Pacific coastline Saturday, killing at least two people and leaving at least five others missing in the most powerful storm to hit the nation in a decade, officials said."
1,Abortion provokes ethics clash for US presidential contenders (AFP),AFP - President George W. Bush vowed Friday that no public money would be spent on abortion -- which with embryonic stem cell research provoked an impassioned ethical clash with Democratic challenger John Kerry.
3,Martha #39;s new home is jail,"TREND-setter Martha Stewart yesterday began a five-month jail term, for lying about a stock sale, at a minimum-security prison known as  quot;Camp Cupcake quot;."
